@relation Fortnite_players_stats_no_name-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute 'Solo score' numeric
@attribute 'Solo top1' numeric
@attribute 'Solo kd' numeric
@attribute 'Solo winRatio' numeric
@attribute 'Solo matches' numeric
@attribute 'Solo kills' numeric
@attribute 'Solo minutesPlayed' numeric
@attribute 'Duos score' numeric
@attribute 'Duos top1' numeric
@attribute 'Duos kd' numeric
@attribute 'Duos winRatio' numeric
@attribute 'Duos matches' numeric
@attribute 'Duos kills' numeric
@attribute 'Duos minutesPlayed' numeric
@attribute 'Trios score' numeric
@attribute 'Trios top1' numeric
@attribute 'Trios kd' numeric
@attribute 'Trios winRatio' numeric
@attribute 'Trios matches' numeric
@attribute 'Trios kills' numeric
@attribute 'Trios minutesPlayed' numeric
@attribute 'Squads score' numeric
@attribute 'Squads top1' numeric
@attribute 'Squads kd' numeric
@attribute 'Squads winRatio' numeric
@attribute 'Squads matches' numeric
@attribute 'Squads kills' numeric
@attribute 'Squads minutesPlayed' numeric
@attribute 'LTM score' numeric
@attribute 'LTM top1' numeric
@attribute 'LTM top3' numeric
@attribute 'LTM kd' numeric
@attribute 'LTM winRatio' numeric
@attribute 'LTM matches' numeric
@attribute 'LTM kills' numeric
@attribute 'LTM minutesPlayed' numeric

@data
0.237446,0.109259,0.307773,0.179138,0.244836,0.278948,0.212717,0.074585,0.058072,0.319286,0.284698,0.059722,0.072044,0.061874,0.597031,0.514754,0.165767,0.202548,0.460022,0.620373,0.507119,0.274243,0.166536,0.345703,0.295165,0.255233,0.195965,0.351797,0.085037,0.198179,0.114615,0.330319,0.203443,0.268845,0.263924,9257
0.097853,0.067901,0.459034,0.310658,0.087555,0.138895,0.081008,0.125289,0.259284,0.459286,0.491103,0.154942,0.231864,0.091792,0.659546,0.650273,0.216037,0.261146,0.450706,0.749454,0.524998,0.373978,0.324668,0.499023,0.493639,0.297205,0.300315,0.45445,0.025303,0.07563,0.05094,0.49126,0.402191,0.051987,0.064847,2837
0.082066,0.012346,0.058824,0.038549,0.130126,0.03362,0.086992,0.229523,0.073479,0.024286,0.064057,0.333891,0.035457,0.244038,0.156052,0.059016,0.040299,0.06242,0.170936,0.063105,0.159585,0.405629,0.097342,0.071289,0.099237,0.441104,0.076044,0.618636,0.068192,0.011905,0.015767,0.105485,0.026604,0.125263,0.044378,9699
0.01152,0.000772,0.021008,0.018141,0.015553,0.001551,0.013994,0.51963,0.156571,0.034286,0.113879,0.400956,0.058187,0.545422,0.216836,0.066667,0.024512,0.047134,0.256016,0.058111,0.237295,0.123786,0.015637,0.053711,0.053435,0.130915,0.01743,0.202255,0.063316,0.022409,0.030321,0.07836,0.051643,0.121178,0.031455,8336
0.032364,0.009722,0.22584,0.147392,0.025619,0.022248,0.028203,0.276581,0.122992,0.110714,0.170819,0.212362,0.095353,0.248799,0.337901,0.493989,0.323224,0.509554,0.175439,0.329193,0.236836,0.359782,0.170446,0.158203,0.19084,0.403159,0.148338,0.460964,0.050769,0.013305,0.016374,0.391802,0.043818,0.083302,0.108333,7131
0.054731,0.004321,0.016807,0.004535,0.391859,0.039013,0.037338,0.502097,0.078615,0.027857,0.023132,1,0.12264,0.553486,0.054537,0.022951,0.056086,0.064968,0.06412,0.033019,0.053828,0.13293,0.029906,0.080078,0.050891,0.267176,0.052588,0.19933,0.149724,0.04902,0.041237,0.149488,0.035994,0.379007,0.188856,19849
0.063615,0.021296,0.142857,0.126984,0.066572,0.037238,0.061327,0.421931,0.212668,0.117143,0.211744,0.295286,0.136922,0.37768,0.162492,0.163934,0.130868,0.263694,0.112405,0.112914,0.140249,0.18749,0.085809,0.164063,0.226463,0.170943,0.064111,0.256509,0.15531,0.05112,0.04245,0.156721,0.064163,0.220201,0.113201,16973
0.228378,0.044136,0.170168,0.056689,0.310393,0.210416,0.213546,0.149992,0.065446,0.210714,0.197509,0.097589,0.082223,0.12535,0.382142,0.201093,0.085999,0.096815,0.375873,0.288621,0.37056,0.246476,0.065481,0.197266,0.109415,0.268877,0.127515,0.338529,0.04563,0.041317,0.027896,0.25437,0.111111,0.102983,0.083149,4948
0.143735,0.01142,0.112395,0.027211,0.166827,0.078038,0.152342,0.177316,0.07045,0.15,0.181495,0.113448,0.068876,0.158575,0.545555,0.27541,0.063149,0.09172,0.542307,0.306785,0.552126,0.275005,0.067631,0.137695,0.111959,0.274084,0.091019,0.399664,0.012786,0.008403,0.012735,0.131404,0.071987,0.032554,0.013943,1791
0.319169,0.04537,0.155462,0.040816,0.437749,0.274397,0.293694,0.092116,0.02502,0.120714,0.074733,0.097632,0.050799,0.086057,0.427525,0.208743,0.103448,0.080255,0.472442,0.443917,0.391052,0.185053,0.037529,0.143555,0.071247,0.236313,0.082641,0.268966,0.080698,0.02591,0.012735,0.072936,0.048513,0.150142,0.036323,6257
0.045226,0.007253,0.080882,0.031746,0.092163,0.03162,0.046558,0.448799,0.107717,0.075,0.076512,0.413556,0.133831,0.447514,0.194873,0.063388,0.053594,0.04586,0.248564,0.1239,0.201299,0.164019,0.024629,0.104492,0.048346,0.231349,0.059526,0.245143,0.253464,0.087535,0.130382,0.083183,0.050078,0.486818,0.133619,27077
0.27816,0.066358,0.196429,0.079365,0.333105,0.257565,0.245937,0.037229,0.017909,0.152143,0.117438,0.045036,0.028829,0.03465,0.009924,0.009836,0.120897,0.220382,0.008073,0.007802,0.008488,0.416472,0.177287,0.21582,0.256997,0.313279,0.152821,0.582628,0.09076,0.072829,0.064281,0.242315,0.097027,0.206214,0.160027,10292
0.003072,0.000617,0.067227,0.049887,0.004252,0.001157,0.003219,0.522224,0.345931,0.111429,0.272242,0.374017,0.159199,0.440089,0.111392,0.086339,0.072289,0.163057,0.095637,0.058486,0.101101,0.149965,0.053557,0.09375,0.139949,0.173199,0.038755,0.218195,0.030292,0.056723,0.066101,0.133816,0.222222,0.070677,0.027784,3847
0.073972,0.161111,0.607143,0.424036,0.152207,0.2985,0.055591,0.3991,0.37714,0.377857,0.263345,0.419075,0.6066,0.319069,0.038214,0.031694,0.20108,0.194904,0.029343,0.048374,0.031927,0.228715,0.202111,0.467773,0.361323,0.253602,0.256258,0.269279,0.016691,0.067927,0.03396,0.43701,0.330203,0.056814,0.066937,1988
0.13046,0.08642,0.330882,0.210884,0.163809,0.197314,0.114151,0.211573,0.174743,0.383571,0.282918,0.181403,0.263301,0.15846,0.213743,0.162842,0.163689,0.165605,0.178544,0.245927,0.188075,0.33526,0.256646,0.428711,0.312977,0.370804,0.350738,0.398354,0.031659,0.086134,0.069739,0.301386,0.222222,0.107068,0.094568,3203
0.234257,0.045216,0.191176,0.054422,0.333461,0.253306,0.202923,0.08687,0.05004,0.162143,0.13879,0.105974,0.071388,0.077344,0.021891,0.019672,0.120482,0.210191,0.016923,0.016478,0.019463,0.408428,0.094214,0.169922,0.076336,0.550911,0.227663,0.554517,0.012137,0.013305,0.013341,0.241712,0.098592,0.037381,0.028957,1593
0.081117,0.012037,0.078782,0.072562,0.066873,0.022001,0.085877,0.398662,0.163814,0.104286,0.188612,0.255399,0.107096,0.368318,0.290981,0.220765,0.101371,0.16051,0.24903,0.213844,0.251089,0.149786,0.032056,0.101563,0.099237,0.147301,0.036241,0.226683,0.236469,0.048319,0.033354,0.227245,0.050078,0.270826,0.203589,26783
0.0277,0.01142,0.05042,0.024943,0.189264,0.043081,0.031327,0.6315,0.199631,0.085714,0.120996,0.486813,0.174953,0.611418,0.027393,0.018579,0.048608,0.119745,0.027946,0.011859,0.024404,0.005886,0.001368,0.055664,0.053435,0.011317,0.001551,0.009326,0.03426,0.005602,0.007884,0.253165,0.026604,0.056814,0.048227,4679
0.324716,0.024074,0.164916,0.020408,0.485476,0.324827,0.284474,0.101234,0.022123,0.146429,0.069395,0.094352,0.059897,0.085807,0.338321,0.119126,0.080183,0.052229,0.413911,0.307971,0.329401,0.186345,0.030688,0.18457,0.066158,0.210484,0.095315,0.262173,0.00786,0.006303,0.006064,0.212176,0.078247,0.022156,0.015243,986
0.027562,0.00216,0.088235,0.018141,0.049565,0.018574,0.027642,0.433948,0.169344,0.094286,0.158363,0.314708,0.121691,0.403248,0.301974,0.213115,0.068135,0.143949,0.268592,0.156857,0.284076,0.171782,0.036357,0.101563,0.07888,0.207846,0.051241,0.250294,0.056643,0.028011,0.024257,0.353828,0.092332,0.084169,0.095766,7033
0.026213,0.003395,0.088235,0.024943,0.051897,0.019237,0.026137,0.418686,0.170134,0.097857,0.133452,0.37569,0.152969,0.377547,0.276039,0.201093,0.078106,0.135032,0.268747,0.181699,0.258769,0.198559,0.069781,0.143555,0.152672,0.205555,0.069839,0.262937,0.078836,0.027311,0.029109,0.203134,0.062598,0.119693,0.079809,7450
0.38559,0.342901,0.625,0.44898,0.30691,0.609405,0.274031,0.05398,0.091388,0.447143,0.448399,0.059722,0.089856,0.037244,0.179163,0.157377,0.131284,0.229299,0.123894,0.128956,0.169831,0.20849,0.228694,0.538086,0.526718,0.196008,0.210369,0.263821,0.051997,0.091036,0.046089,0.584087,0.178404,0.141354,0.249955,6404
0.328781,0.035648,0.168067,0.034014,0.408701,0.277341,0.306796,0.062994,0.010271,0.052143,0.035587,0.083706,0.019193,0.0669,0.473049,0.201093,0.08683,0.067516,0.539047,0.428188,0.445134,0.190028,0.035966,0.157227,0.073791,0.220517,0.084695,0.277089,0.030086,0.010504,0.010916,0.062688,0.031299,0.093328,0.019627,3170
0.076427,0.057253,0.32563,0.396825,0.057355,0.062284,0.066881,0.478218,0.309323,0.273571,0.293594,0.309841,0.318321,0.395619,0.097687,0.098361,0.204819,0.250955,0.070952,0.112914,0.079832,0.110307,0.080923,0.317383,0.315522,0.115813,0.080851,0.141572,0.046629,0.09944,0.089145,0.183846,0.13928,0.198416,0.113635,7949
0.149366,0.011574,0.090336,0.022676,0.198755,0.07578,0.15194,0.278239,0.077956,0.085714,0.099644,0.228655,0.083228,0.276857,0.23477,0.160656,0.073951,0.132484,0.220463,0.141502,0.217769,0.220607,0.041634,0.114258,0.07888,0.238604,0.066575,0.327508,0.135643,0.043417,0.062462,0.16094,0.056338,0.215497,0.114323,15173
0.368884,0.125926,0.385504,0.124717,0.403983,0.586404,0.277239,0.047174,0.083355,0.499286,0.265125,0.092266,0.176279,0.034513,0.525844,0.401093,0.175737,0.17707,0.410806,0.601585,0.435426,0.141636,0.107897,0.445312,0.315522,0.155077,0.152258,0.193367,0.008666,0.105742,0.043663,0.456299,0.289515,0.101003,0.128393,1039
0.144483,0.012809,0.068277,0.027211,0.194339,0.057722,0.151425,0.240345,0.070582,0.096429,0.115658,0.177797,0.072106,0.239842,0.138848,0.063388,0.043207,0.077707,0.148424,0.058236,0.144255,0.300177,0.053362,0.105469,0.07888,0.307481,0.079257,0.458551,0.065132,0.015406,0.029109,0.119349,0.028169,0.155341,0.062247,9023
0.560118,0.692284,0.612395,1,0.278026,0.376898,0.461553,0.029367,0.03055,0.25,0.377224,0.023745,0.021077,0.023117,0.018462,0.005464,0.147486,0.081529,0.01211,0.016166,0.015266,0.056682,0.068608,0.341797,0.531807,0.058219,0.039556,0.067841,0.165447,0.05042,0.024257,0.965039,0.068858,0.204233,0.644159,22431
0.006676,0.002469,0.143908,0.038549,0.025125,0.014832,0.006417,0.625373,0.358441,0.179286,0.179715,0.586183,0.424608,0.512891,0.034955,0.02623,0.108434,0.146497,0.032448,0.030148,0.028205,0.034072,0.015246,0.191406,0.13486,0.050859,0.023209,0.044078,0.020143,0.012605,0.015161,0.294153,0.087637,0.03998,0.037929,2063
0.128684,0.009414,0.061975,0.013605,0.290397,0.07887,0.136063,0.293919,0.073611,0.057143,0.069395,0.310624,0.077046,0.277396,0.130385,0.057923,0.05027,0.066242,0.159758,0.073716,0.12655,0.255872,0.047498,0.082031,0.058524,0.370318,0.07451,0.384515,0.047431,0.044118,0.055185,0.053647,0.053208,0.229979,0.040708,6895
0.02812,0.003395,0.088235,0.036281,0.037579,0.013877,0.029003,0.470971,0.092046,0.074286,0.064057,0.426113,0.136733,0.483478,0.112599,0.046995,0.080598,0.075159,0.112871,0.082704,0.108227,0.172375,0.019156,0.103516,0.043257,0.200347,0.051071,0.266121,0.166259,0.042717,0.030928,0.145268,0.054773,0.21723,0.103872,15495
0.286381,0.229321,0.427521,0.612245,0.14993,0.186808,0.232941,0.245123,0.244667,0.946429,1,0.071758,0.133838,0.163609,0.187903,0.181421,0.139593,0.230573,0.142369,0.157356,0.173474,0.096784,0.04183,0.28418,0.254453,0.07398,0.047585,0.129162,0.007811,0.005602,0.006064,0.153707,0.064163,0.024013,0.012108,1007
0.345918,0.034722,0.125,0.029478,0.457964,0.235699,0.381201,0.134066,0.04385,0.148571,0.08363,0.15277,0.097091,0.122117,0.081535,0.029508,0.065642,0.057325,0.093464,0.056738,0.083649,0.183742,0.036552,0.165039,0.066158,0.254539,0.102696,0.262066,0.02231,0.021709,0.017586,0.20434,0.048513,0.12254,0.082868,2858
0.027058,0.003858,0.136555,0.038549,0.038539,0.021541,0.024747,0.314956,0.136819,0.100714,0.149466,0.269129,0.111791,0.271085,0.077463,0.030601,0.063149,0.06879,0.079801,0.046127,0.068952,0.372577,0.116497,0.143555,0.124682,0.424128,0.1459,0.490598,0.020144,0.035014,0.037599,0.090416,0.1518,0.064117,0.017945,2636
0.176925,0.061111,0.292017,0.14059,0.17341,0.190842,0.159623,0.045774,0.033052,0.202857,0.192171,0.050315,0.04094,0.037037,0.743482,0.528962,0.147071,0.163057,0.585623,0.726422,0.672341,0.325578,0.164386,0.301758,0.234097,0.317896,0.218782,0.408817,0.02874,0.063725,0.040024,0.219409,0.14554,0.121426,0.082588,3117
0.313553,0.12963,0.22584,0.176871,0.294895,0.248609,0.274084,0.09606,0.060047,0.193571,0.215302,0.081642,0.062597,0.082219,0.03765,0.03388,0.128376,0.216561,0.028256,0.029087,0.032813,0.280997,0.167905,0.291016,0.284987,0.266343,0.172944,0.355526,0.01284,0.021709,0.019406,0.191079,0.14554,0.041342,0.024445,1692
0.256658,0.533025,0.721639,0.501134,0.428039,0.951604,0.169372,0.139412,0.107848,0.472857,0.336299,0.094113,0.162353,0.104716,0.010562,0.005464,0.220607,0.119745,0.008229,0.015917,0.008963,0.307144,0.292416,0.564453,0.48855,0.270856,0.310772,0.352641,0.011972,0.046218,0.010309,0.428571,0.380282,0.033668,0.037317,1302
0.515863,0.33966,0.328782,0.430839,0.3164,0.337603,0.428086,0.015004,0.003029,0.067857,0.048043,0.018336,0.005442,0.01536,0.134548,0.04918,0.066057,0.058599,0.152771,0.093003,0.141436,0.094011,0.015051,0.119141,0.05598,0.122027,0.035823,0.150008,0.01832,0.007703,0.006064,0.087402,0.028169,0.075752,0.022278,2047
0.013963,0.001852,0.108193,0.038549,0.018433,0.008293,0.013645,0.439154,0.115091,0.1,0.101423,0.333413,0.141875,0.422715,0.545488,0.148634,0.032405,0.033121,0.825182,0.251295,0.562942,0.106259,0.014855,0.081055,0.048346,0.137615,0.027564,0.161148,0.057479,0.010504,0.020619,0.136227,0.034429,0.084788,0.038566,5457
0.225453,0.090741,0.185924,0.115646,0.314069,0.226249,0.204132,0.17537,0.141822,0.277143,0.402135,0.103563,0.099867,0.14089,0.122628,0.060109,0.068135,0.092994,0.117528,0.071656,0.118062,0.269481,0.169468,0.217773,0.21883,0.348898,0.174265,0.37342,0.102891,0.356443,0.321407,0.230259,0.320814,0.306721,0.191481,11485
0.085626,0.020833,0.128151,0.054422,0.15089,0.0786,0.09722,0.406963,0.116408,0.116429,0.081851,0.41562,0.206998,0.397476,0.030491,0.017486,0.049024,0.099363,0.031827,0.013919,0.030897,0.194263,0.046716,0.144531,0.101781,0.205902,0.071671,0.290563,0.072706,0.042017,0.041844,0.279084,0.057903,0.200272,0.183707,9790
0.164737,0.009259,0.120798,0.015873,0.249527,0.125355,0.15786,0.142672,0.033579,0.133571,0.081851,0.119183,0.068185,0.128191,0.463758,0.100546,0.047777,0.030573,0.606428,0.272705,0.50799,0.295953,0.038898,0.137695,0.050891,0.348273,0.118413,0.430467,0.019845,0.011905,0.016374,0.140446,0.057903,0.057309,0.026459,2755
0.494731,0.050154,0.04937,0.031746,0.619058,0.136187,0.554472,0.025086,0.006584,0.117857,0.122776,0.015599,0.007716,0.026243,0.067193,0.012022,0.038222,0.028025,0.076696,0.027838,0.071407,0.126422,0.023456,0.125,0.101781,0.105016,0.031587,0.192696,0.002364,0,0.001213,0.036166,0,0.024756,0.003059,359
0.15644,0.056327,0.164916,0.117914,0.192281,0.12358,0.138013,0.286295,0.173426,0.130714,0.211744,0.240278,0.124622,0.253249,0.13513,0.119126,0.111757,0.194904,0.110852,0.101429,0.120595,0.220765,0.103792,0.180664,0.183206,0.254678,0.107443,0.283098,0.047781,0.12535,0.143117,0.150693,0.292645,0.118703,0.049629,5841
0.425927,0.170216,0.258403,0.185941,0.367063,0.35039,0.383528,0.02882,0.01409,0.152143,0.151246,0.027395,0.01717,0.024051,0.283794,0.147541,0.075197,0.100637,0.264245,0.177392,0.29361,0.148292,0.050821,0.205078,0.16285,0.141121,0.068262,0.211554,0.009194,0.005602,0.002426,0.17179,0.051643,0.030449,0.017308,1278
0.19462,0.165586,0.347689,0.22449,0.297748,0.373122,0.163244,0.099137,0.179352,0.251429,0.266904,0.197719,0.190239,0.082422,0.409426,0.225137,0.100956,0.113376,0.359727,0.319893,0.41514,0.324566,0.216575,0.344727,0.267176,0.367401,0.284879,0.413942,0.018037,0.040616,0.038205,0.298373,0.162754,0.069316,0.063394,2363
0.466369,0.025926,0.059874,0.015873,0.61434,0.161829,0.526981,0.096204,0.006848,0.082857,0.030249,0.065153,0.023924,0.121888,0.146362,0.013115,0.048608,0.017834,0.134606,0.06248,0.187473,0.0508,0.006255,0.098633,0.071247,0.040271,0.009725,0.09122,0.13195,0.013305,0.032141,0.212176,0.014085,0.273796,0.19663,21014
0.093074,0.020833,0.189076,0.097506,0.085141,0.063048,0.086152,0.465114,0.230182,0.214286,0.279359,0.241234,0.196023,0.409053,0.072776,0.030601,0.09597,0.072611,0.076386,0.066787,0.071708,0.09925,0.021306,0.168945,0.099237,0.096442,0.039258,0.14249,0.034643,0.045518,0.044269,0.283906,0.192488,0.065602,0.055772,4480
0.193667,0.027469,0.158613,0.036281,0.298351,0.191269,0.183136,0.112405,0.045826,0.139286,0.122776,0.108972,0.063413,0.103321,0.474248,0.175956,0.094308,0.057325,0.551933,0.480931,0.462222,0.289733,0.075841,0.177734,0.094148,0.369033,0.158778,0.408784,0.060714,0.05042,0.046695,0.160338,0.067293,0.206709,0.108435,7260
0.118433,0.008333,0.070378,0.022676,0.144334,0.043632,0.130218,0.237394,0.076244,0.081429,0.117438,0.190876,0.065555,0.225346,0.045821,0.012022,0.040715,0.040764,0.053874,0.020536,0.045403,0.350666,0.057662,0.105469,0.063613,0.409686,0.106114,0.519912,0.06975,0.018207,0.015161,0.175407,0.048513,0.104592,0.060666,6484
0.225959,0.033951,0.09979,0.040816,0.336533,0.139985,0.239235,0.137231,0.055439,0.072857,0.087189,0.186813,0.058292,0.136676,0.315003,0.091803,0.02742,0.04586,0.359727,0.092379,0.369499,0.259757,0.059421,0.089844,0.089059,0.303628,0.066293,0.417139,0.02297,0.047619,0.047301,0.095841,0.104851,0.126501,0.038668,3294
0.164396,0.00787,0.077731,0.013605,0.245083,0.081825,0.175094,0.054515,0.010535,0.071429,0.064057,0.048077,0.014903,0.057014,0.053946,0.008743,0.019942,0.025478,0.060705,0.011485,0.067274,0.511754,0.072713,0.116211,0.061069,0.544628,0.155318,0.743251,0.076613,0.02591,0.031534,0.072333,0.028169,0.260304,0.063164,12010
0.089574,0.019599,0.141807,0.068027,0.113778,0.064947,0.087933,0.236341,0.158941,0.163571,0.199288,0.23363,0.152864,0.193977,0.098987,0.050273,0.101371,0.094268,0.095948,0.087011,0.088906,0.372828,0.096364,0.162109,0.091603,0.474432,0.186581,0.515112,0.065692,0.098039,0.098848,0.224834,0.161189,0.167719,0.115546,7769
0.034675,0.011111,0.118697,0.154195,0.028335,0.013136,0.034859,0.452274,0.265999,0.135,0.265125,0.295134,0.15292,0.405883,0.251588,0.273224,0.1371,0.296815,0.166589,0.169527,0.226526,0.137606,0.056489,0.132813,0.21883,0.116751,0.03567,0.200035,0.022607,0.022409,0.02547,0.200121,0.125196,0.049759,0.031276,3178
0.075457,0.01466,0.121849,0.036281,0.166223,0.083218,0.069934,0.298671,0.150119,0.132857,0.215302,0.205018,0.107647,0.24426,0.229697,0.163934,0.097632,0.146497,0.202919,0.169652,0.196453,0.278321,0.092651,0.142578,0.119593,0.349106,0.118992,0.365696,0.038921,0.014006,0.020012,0.217601,0.039124,0.098651,0.071474,5428
0.006945,0.002006,0.139706,0.160998,0.004169,0.00236,0.007394,0.474362,0.264024,0.270714,0.398577,0.194547,0.183988,0.456191,0.360608,0.340984,0.148317,0.249682,0.247477,0.285438,0.350273,0.110757,0.048866,0.222656,0.330789,0.066863,0.032542,0.16856,0.074288,0.114146,0.181928,0.218807,0.28169,0.112019,0.068747,10660
0.234551,0.084722,0.273109,0.142857,0.239844,0.247418,0.185178,0.17592,0.083355,0.163571,0.124555,0.196111,0.134417,0.156611,0.110715,0.073224,0.112588,0.124841,0.10666,0.104862,0.105519,0.25368,0.121188,0.241211,0.19084,0.287971,0.161259,0.326318,0.069676,0.058824,0.052759,0.244123,0.103286,0.158683,0.123754,8731
0.147793,0.040895,0.117647,0.151927,0.107881,0.049576,0.154228,0.330611,0.125494,0.085,0.192171,0.191766,0.065569,0.342676,0.087781,0.062295,0.039053,0.152866,0.073902,0.024593,0.089952,0.1819,0.069977,0.103516,0.236641,0.133206,0.031306,0.278671,0.221494,0.119048,0.169193,0.094635,0.089202,0.367248,0.112131,30770
0.075346,0.04213,0.340336,0.269841,0.062073,0.07515,0.058221,0.21667,0.132078,0.215714,0.258007,0.149794,0.12428,0.179869,0.430256,0.327869,0.110511,0.164331,0.360969,0.336433,0.399699,0.319809,0.121188,0.226562,0.16285,0.335949,0.179166,0.414939,0.018022,0.021008,0.020619,0.155515,0.101721,0.057557,0.0286,2390
0.292346,0.013117,0.112395,0.00907,0.52492,0.246733,0.286607,0.102222,0.04148,0.08,0.08363,0.145536,0.049717,0.091918,0.086828,0.032787,0.046531,0.053503,0.112094,0.048187,0.087687,0.275006,0.045543,0.107422,0.045802,0.445964,0.118464,0.398248,0.03151,0.007703,0.012129,0.089813,0.015649,0.133309,0.040402,3912
0.310299,0.635031,0.743697,0.646259,0.39515,0.830608,0.229091,0.129118,0.161575,0.475714,0.498221,0.095134,0.146494,0.086356,0.232702,0.165027,0.127545,0.163057,0.18258,0.196617,0.218402,0.178947,0.179633,0.410156,0.463104,0.175352,0.147963,0.215822,0.025584,0.072829,0.041237,0.327908,0.212833,0.094937,0.091968,3051
0.293408,0.023611,0.085084,0.022676,0.398936,0.143435,0.313738,0.050488,0.013432,0.077143,0.088968,0.04408,0.014491,0.053729,0.084811,0.044809,0.039053,0.099363,0.081975,0.02865,0.094798,0.335164,0.057076,0.091797,0.073791,0.352994,0.079087,0.556451,0.012255,0.008403,0.007884,0.052441,0.026604,0.086521,0.015218,1680
0.310394,0.037809,0.094538,0.070295,0.218614,0.085342,0.319605,0.323023,0.037398,0.045714,0.035587,0.309038,0.061969,0.365225,0.000096,0,0.041545,0,0.000155,0.000062,0.000079,0.002981,0,0.030273,0,0.003888,0.000298,0.005464,0.002196,0,0,0.289934,0,0.003218,0.003186,324
0.015996,0.001698,0.092437,0.047619,0.01377,0.005281,0.016769,0.43931,0.106663,0.105,0.099644,0.315294,0.140145,0.444256,0.212688,0.066667,0.034067,0.043312,0.275113,0.087323,0.231578,0.179856,0.03362,0.094727,0.081425,0.186426,0.042914,0.276019,0.031663,0.019608,0.035779,0.138638,0.079812,0.068573,0.030792,4811
0.017006,0.001389,0.044118,0.020408,0.025866,0.005135,0.020693,0.172985,0.080195,0.073571,0.158363,0.148077,0.044575,0.153674,0.370955,0.264481,0.06398,0.143949,0.331626,0.182136,0.369657,0.459957,0.116302,0.083008,0.091603,0.578788,0.116205,0.686212,0.039926,0.029412,0.026683,0.094033,0.076682,0.106077,0.032449,5582
0.08358,0.020062,0.232143,0.14059,0.056916,0.050396,0.075938,0.209953,0.12207,0.283571,0.382562,0.093787,0.093867,0.168008,0.25791,0.281967,0.179892,0.305732,0.1669,0.22071,0.207427,0.359813,0.18061,0.320313,0.371501,0.219129,0.150571,0.437898,0.014098,0.015406,0.020619,0.338758,0.208138,0.020423,0.020494,1724
0.056654,0.006481,0.090336,0.034014,0.07417,0.028114,0.056843,0.35641,0.112721,0.134286,0.133452,0.249185,0.139182,0.338122,0.260336,0.155191,0.116327,0.117197,0.23987,0.245241,0.23446,0.215494,0.038507,0.145508,0.07888,0.221003,0.078371,0.30988,0.069855,0.014706,0.013341,0.262206,0.035994,0.115485,0.101221,8779
0.067223,0.011883,0.156513,0.0839,0.056944,0.035451,0.065742,0.372505,0.175007,0.202143,0.220641,0.232566,0.184979,0.305377,0.290466,0.155191,0.093477,0.098089,0.285049,0.237813,0.280862,0.17283,0.060203,0.208008,0.188295,0.143551,0.069328,0.228531,0.092605,0.091036,0.095209,0.201929,0.131455,0.190741,0.120415,11624
0.271196,0.034105,0.103992,0.038549,0.365499,0.158324,0.277165,0.180323,0.068738,0.14,0.197509,0.102281,0.057287,0.176392,0.328427,0.146448,0.044869,0.076433,0.346996,0.141564,0.368248,0.135119,0.032447,0.123047,0.109415,0.133518,0.039675,0.205545,0.009008,0.004202,0.006064,0.130199,0.061033,0.018814,0.008055,1295
0.070053,0.020679,0.148109,0.176871,0.046054,0.026024,0.072458,0.375736,0.158151,0.139286,0.231317,0.20076,0.109196,0.369694,0.246267,0.168306,0.078106,0.155414,0.196088,0.130329,0.258754,0.17711,0.064504,0.151367,0.239186,0.121646,0.04184,0.273639,0.139758,0.028011,0.024257,0.370102,0.062598,0.122664,0.148836,11976
0.044759,0.012963,0.226891,0.099773,0.051732,0.045767,0.034948,0.458156,0.237424,0.238571,0.282918,0.246796,0.222926,0.391685,0.037333,0.034973,0.172414,0.249682,0.025307,0.033893,0.031293,0.166027,0.07545,0.275391,0.274809,0.124041,0.076606,0.21063,0.045275,0.021709,0.027289,0.44123,0.078247,0.076495,0.109556,5917
0.053925,0.003549,0.046218,0.006803,0.217846,0.04625,0.056822,0.457399,0.163814,0.077857,0.142349,0.339453,0.10951,0.448692,0.15585,0.111475,0.068135,0.147771,0.136935,0.07977,0.143131,0.122945,0.027561,0.063477,0.068702,0.184135,0.028561,0.189166,0.276285,0.077031,0.104306,0.127185,0.042254,0.500186,0.211389,27121
0.341837,0.13179,0.164916,0.147392,0.357572,0.225485,0.333468,0.102671,0.056492,0.152143,0.177936,0.092918,0.057308,0.096767,0.090788,0.022951,0.072289,0.040764,0.10309,0.069783,0.095083,0.202957,0.059812,0.192383,0.147583,0.182503,0.083076,0.291646,0.067343,0.051821,0.062462,0.182037,0.071987,0.197797,0.117305,8010
0.162531,0.074383,0.262605,0.174603,0.170831,0.167144,0.143686,0.190722,0.138925,0.175714,0.268683,0.151771,0.101891,0.160247,0.239615,0.280874,0.169506,0.326115,0.155721,0.190001,0.200364,0.280123,0.162041,0.217773,0.251908,0.290956,0.143829,0.360578,0.070781,0.062325,0.05094,0.327908,0.120501,0.142344,0.147256,9118
0.239277,0.076389,0.128151,0.086168,0.355405,0.181572,0.226926,0.236773,0.130893,0.135714,0.241993,0.158723,0.083514,0.203934,0.196556,0.232787,0.127545,0.30828,0.136625,0.127832,0.161454,0.140925,0.069195,0.165039,0.226463,0.138275,0.052239,0.185251,0.133731,0.086134,0.09339,0.133816,0.071987,0.329125,0.143764,16496
